experiment,instrument,run,spots,bases,size,published
ERX714257[accn],Illumina MiSeq,ERR771069,"959,595",368.7M,189.2Mb,2015-03-04
ERX714257[accn],Illumina MiSeq,ERR771069,"959,595",368.7M,189.2Mb,2015-03-04
ERX714296[accn],Illumina MiSeq,ERR771070,"1,426,578",514.7M,269.4Mb,2015-03-04
ERX714296[accn],Illumina MiSeq,ERR771070,"1,426,578",514.7M,269.4Mb,2015-03-04
ERX714295[accn],Illumina MiSeq,ERR771071,"1,268,340",460.4M,231.4Mb,2015-03-04
ERX714295[accn],Illumina MiSeq,ERR771071,"1,268,340",460.4M,231.4Mb,2015-03-04
ERX714242[accn],Illumina MiSeq,ERR771072,"1,444,751",536.2M,277.3Mb,2015-03-04
ERX714242[accn],Illumina MiSeq,ERR771072,"1,444,751",536.2M,277.3Mb,2015-03-04
ERX714256[accn],Illumina MiSeq,ERR771074,"1,702,695",605M,302.6Mb,2015-03-04
ERX714256[accn],Illumina MiSeq,ERR771074,"1,702,695",605M,302.6Mb,2015-03-04
ERX714297[accn],Illumina MiSeq,ERR771075,"1,260,026",480.8M,244.7Mb,2015-03-04
ERX714297[accn],Illumina MiSeq,ERR771075,"1,260,026",480.8M,244.7Mb,2015-03-04
ERX714298[accn],Illumina MiSeq,ERR771076,"569,074",259.3M,140.9Mb,2015-03-04
ERX714298[accn],Illumina MiSeq,ERR771076,"569,074",259.3M,140.9Mb,2015-03-04
ERX714299[accn],Illumina MiSeq,ERR771077,"1,183,894",457.1M,230Mb,2015-03-04
ERX714299[accn],Illumina MiSeq,ERR771077,"1,183,894",457.1M,230Mb,2015-03-04
ERX714300[accn],Illumina MiSeq,ERR771079,"1,277,932",477.1M,237.6Mb,2015-03-04
ERX714300[accn],Illumina MiSeq,ERR771079,"1,277,932",477.1M,237.6Mb,2015-03-04
ERX714222[accn],Illumina MiSeq,ERR771080,"1,156,692",457.7M,236.3Mb,2015-03-04
ERX714222[accn],Illumina MiSeq,ERR771080,"1,156,692",457.7M,236.3Mb,2015-03-04
ERX714287[accn],Illumina MiSeq,ERR771081,"1,049,596",427.5M,220.7Mb,2015-03-04
ERX714287[accn],Illumina MiSeq,ERR771081,"1,049,596",427.5M,220.7Mb,2015-03-04
ERX714243[accn],Illumina MiSeq,ERR771082,"2,007,669",729.9M,368.1Mb,2015-03-04
ERX714243[accn],Illumina MiSeq,ERR771082,"2,007,669",729.9M,368.1Mb,2015-03-04
ERX714255[accn],Illumina MiSeq,ERR771083,"1,086,012",352.1M,157.5Mb,2015-03-04
ERX714255[accn],Illumina MiSeq,ERR771083,"1,086,012",352.1M,157.5Mb,2015-03-04
ERX714292[accn],Illumina MiSeq,ERR771084,"1,045,275",348M,156.5Mb,2015-03-04
ERX714292[accn],Illumina MiSeq,ERR771084,"1,045,275",348M,156.5Mb,2015-03-04
ERX714270[accn],Illumina MiSeq,ERR771085,"1,190,201",401.7M,185.3Mb,2015-03-04
ERX714270[accn],Illumina MiSeq,ERR771085,"1,190,201",401.7M,185.3Mb,2015-03-04
ERX714237[accn],Illumina MiSeq,ERR771086,"1,394,470",442M,192.2Mb,2015-03-04
ERX714237[accn],Illumina MiSeq,ERR771086,"1,394,470",442M,192.2Mb,2015-03-04
ERX714301[accn],Illumina MiSeq,ERR771087,"1,083,095",352.3M,159.1Mb,2015-03-04
ERX714301[accn],Illumina MiSeq,ERR771087,"1,083,095",352.3M,159.1Mb,2015-03-04
ERX714303[accn],Illumina MiSeq,ERR771088,"1,072,444",359M,167Mb,2015-03-04
ERX714303[accn],Illumina MiSeq,ERR771088,"1,072,444",359M,167Mb,2015-03-04
ERX714302[accn],Illumina MiSeq,ERR771089,"1,082,235",365M,170.2Mb,2015-03-04
ERX714302[accn],Illumina MiSeq,ERR771089,"1,082,235",365M,170.2Mb,2015-03-04
ERX714304[accn],Illumina MiSeq,ERR771090,"1,050,843",328.8M,146.2Mb,2015-03-04
ERX714304[accn],Illumina MiSeq,ERR771090,"1,050,843",328.8M,146.2Mb,2015-03-04
ERX714254[accn],Illumina MiSeq,ERR771091,"993,189",320.8M,142.6Mb,2015-03-04
ERX714254[accn],Illumina MiSeq,ERR771091,"993,189",320.8M,142.6Mb,2015-03-04
ERX714310[accn],Illumina MiSeq,ERR771093,"1,522,835",474.1M,215.1Mb,2015-03-04
ERX714310[accn],Illumina MiSeq,ERR771093,"1,522,835",474.1M,215.1Mb,2015-03-04
ERX714309[accn],Illumina MiSeq,ERR771094,"1,311,996",429M,203.7Mb,2015-03-04
ERX714309[accn],Illumina MiSeq,ERR771094,"1,311,996",429M,203.7Mb,2015-03-04
ERX714308[accn],Illumina MiSeq,ERR771095,"929,805",288.4M,132.1Mb,2015-03-04
ERX714308[accn],Illumina MiSeq,ERR771095,"929,805",288.4M,132.1Mb,2015-03-04
ERX714307[accn],Illumina MiSeq,ERR771096,"938,162",312.8M,148.5Mb,2015-03-04
ERX714307[accn],Illumina MiSeq,ERR771096,"938,162",312.8M,148.5Mb,2015-03-04
ERX714311[accn],Illumina MiSeq,ERR771097,"883,110",273.4M,133.5Mb,2015-03-04
ERX714311[accn],Illumina MiSeq,ERR771097,"883,110",273.4M,133.5Mb,2015-03-04
ERX714366[accn],Illumina MiSeq,ERR771098,"1,437,571",427.3M,191.7Mb,2015-03-04
ERX714366[accn],Illumina MiSeq,ERR771098,"1,437,571",427.3M,191.7Mb,2015-03-04
ERX714365[accn],Illumina MiSeq,ERR771099,"1,064,254",334.1M,152.2Mb,2015-03-04
ERX714365[accn],Illumina MiSeq,ERR771099,"1,064,254",334.1M,152.2Mb,2015-03-04
ERX714306[accn],Illumina MiSeq,ERR771100,"1,440,765",433.7M,190.9Mb,2015-03-04
ERX714306[accn],Illumina MiSeq,ERR771100,"1,440,765",433.7M,190.9Mb,2015-03-04
ERX714249[accn],Illumina MiSeq,ERR771101,"1,202,212",386.5M,179Mb,2015-03-04
ERX714249[accn],Illumina MiSeq,ERR771101,"1,202,212",386.5M,179Mb,2015-03-04
ERX714248[accn],Illumina MiSeq,ERR771102,"659,225",238.9M,110.4Mb,2015-03-04
ERX714248[accn],Illumina MiSeq,ERR771102,"659,225",238.9M,110.4Mb,2015-03-04
ERX714247[accn],Illumina MiSeq,ERR771103,"1,154,227",417.7M,222.7Mb,2015-03-04
ERX714247[accn],Illumina MiSeq,ERR771103,"1,154,227",417.7M,222.7Mb,2015-03-04
ERX714312[accn],Illumina MiSeq,ERR771104,"1,326,984",507.1M,273Mb,2015-03-04
ERX714312[accn],Illumina MiSeq,ERR771104,"1,326,984",507.1M,273Mb,2015-03-04
ERX714221[accn],Illumina MiSeq,ERR770958,"910,076",372.7M,197Mb,2015-03-04
ERX714221[accn],Illumina MiSeq,ERR770958,"910,076",372.7M,197Mb,2015-03-04
ERX714313[accn],Illumina MiSeq,ERR770959,"1,390,178",485.2M,250.8Mb,2015-03-04
ERX714313[accn],Illumina MiSeq,ERR770959,"1,390,178",485.2M,250.8Mb,2015-03-04
ERX714314[accn],Illumina MiSeq,ERR770960,"1,243,027",401.5M,204.5Mb,2015-03-04
ERX714314[accn],Illumina MiSeq,ERR770960,"1,243,027",401.5M,204.5Mb,2015-03-04
ERX714241[accn],Illumina MiSeq,ERR770961,"2,954,465",1.6G,950.1Mb,2015-03-04
ERX714241[accn],Illumina MiSeq,ERR770961,"2,954,465",1.6G,950.1Mb,2015-03-04
ERX714315[accn],Illumina MiSeq,ERR770962,"1,242,413",463.2M,243.9Mb,2015-03-04
ERX714315[accn],Illumina MiSeq,ERR770962,"1,242,413",463.2M,243.9Mb,2015-03-04
ERX714251[accn],Illumina MiSeq,ERR770963,"1,339,269",485M,264.1Mb,2015-03-04
ERX714251[accn],Illumina MiSeq,ERR770963,"1,339,269",485M,264.1Mb,2015-03-04
ERX714356[accn],Illumina MiSeq,ERR770964,"1,151,860",416.1M,213.6Mb,2015-03-04
ERX714356[accn],Illumina MiSeq,ERR770964,"1,151,860",416.1M,213.6Mb,2015-03-04
ERX714355[accn],Illumina MiSeq,ERR770965,"1,446,509",543.8M,282.9Mb,2015-03-04
ERX714355[accn],Illumina MiSeq,ERR770965,"1,446,509",543.8M,282.9Mb,2015-03-04
ERX714354[accn],Illumina MiSeq,ERR770966,"1,424,231",509M,270.3Mb,2015-03-04
ERX714354[accn],Illumina MiSeq,ERR770966,"1,424,231",509M,270.3Mb,2015-03-04
ERX714316[accn],Illumina MiSeq,ERR770967,"1,442,630",548.2M,289Mb,2015-03-04
ERX714316[accn],Illumina MiSeq,ERR770967,"1,442,630",548.2M,289Mb,2015-03-04
ERX714236[accn],Illumina MiSeq,ERR770969,"1,281,107",453.5M,234.4Mb,2015-03-04
ERX714236[accn],Illumina MiSeq,ERR770969,"1,281,107",453.5M,234.4Mb,2015-03-04
ERX714364[accn],Illumina MiSeq,ERR770970,"1,102,976",425.5M,217.7Mb,2015-03-04
ERX714364[accn],Illumina MiSeq,ERR770970,"1,102,976",425.5M,217.7Mb,2015-03-04
ERX714363[accn],Illumina MiSeq,ERR770971,"1,442,142",499.9M,264.2Mb,2015-03-04
ERX714363[accn],Illumina MiSeq,ERR770971,"1,442,142",499.9M,264.2Mb,2015-03-04
ERX714317[accn],Illumina MiSeq,ERR770972,"1,215,082",471.9M,248Mb,2015-03-04
ERX714317[accn],Illumina MiSeq,ERR770972,"1,215,082",471.9M,248Mb,2015-03-04
ERX714259[accn],Illumina MiSeq,ERR770975,"1,247,179",467.5M,243.9Mb,2015-03-04
ERX714259[accn],Illumina MiSeq,ERR770975,"1,247,179",467.5M,243.9Mb,2015-03-04
ERX714320[accn],Illumina MiSeq,ERR770976,"1,149,852",416.1M,217.1Mb,2015-03-04
ERX714320[accn],Illumina MiSeq,ERR770976,"1,149,852",416.1M,217.1Mb,2015-03-04
ERX714261[accn],Illumina MiSeq,ERR770977,"1,254,116",579.4M,308.4Mb,2015-03-04
ERX714261[accn],Illumina MiSeq,ERR770977,"1,254,116",579.4M,308.4Mb,2015-03-04
ERX714234[accn],Illumina MiSeq,ERR770978,"1,141,446",537.8M,277.9Mb,2015-03-04
ERX714234[accn],Illumina MiSeq,ERR770978,"1,141,446",537.8M,277.9Mb,2015-03-04
ERX714321[accn],Illumina MiSeq,ERR770979,"1,163,672",547.4M,288.2Mb,2015-03-04
ERX714321[accn],Illumina MiSeq,ERR770979,"1,163,672",547.4M,288.2Mb,2015-03-04
ERX714319[accn],Illumina MiSeq,ERR770981,"1,151,638",550.7M,293.4Mb,2015-03-04
ERX714319[accn],Illumina MiSeq,ERR770981,"1,151,638",550.7M,293.4Mb,2015-03-04
ERX714262[accn],Illumina MiSeq,ERR770982,"1,608,978",725.7M,370Mb,2015-03-04
ERX714262[accn],Illumina MiSeq,ERR770982,"1,608,978",725.7M,370Mb,2015-03-04
ERX714343[accn],Illumina MiSeq,ERR770983,"1,199,113",653.6M,346.3Mb,2015-03-04
ERX714343[accn],Illumina MiSeq,ERR770983,"1,199,113",653.6M,346.3Mb,2015-03-04
ERX714220[accn],Illumina MiSeq,ERR770984,"999,104",552.1M,285.9Mb,2015-03-04
ERX714220[accn],Illumina MiSeq,ERR770984,"999,104",552.1M,285.9Mb,2015-03-04
ERX714263[accn],Illumina MiSeq,ERR770985,"1,310,774",591.6M,304.5Mb,2015-03-04
ERX714263[accn],Illumina MiSeq,ERR770985,"1,310,774",591.6M,304.5Mb,2015-03-04
ERX714342[accn],Illumina MiSeq,ERR770986,"1,330,321",588.5M,297.6Mb,2015-03-04
ERX714342[accn],Illumina MiSeq,ERR770986,"1,330,321",588.5M,297.6Mb,2015-03-04
ERX714265[accn],Illumina MiSeq,ERR770987,"1,402,406",607.4M,301.3Mb,2015-03-04
ERX714265[accn],Illumina MiSeq,ERR770987,"1,402,406",607.4M,301.3Mb,2015-03-04
ERX714322[accn],Illumina MiSeq,ERR770989,"1,235,324",568.7M,293.4Mb,2015-03-04
ERX714322[accn],Illumina MiSeq,ERR770989,"1,235,324",568.7M,293.4Mb,2015-03-04
ERX714334[accn],Illumina MiSeq,ERR770990,"1,102,444",605M,317.4Mb,2015-03-04
ERX714334[accn],Illumina MiSeq,ERR770990,"1,102,444",605M,317.4Mb,2015-03-04
ERX714346[accn],Illumina MiSeq,ERR770991,"1,591,374",725.1M,376.9Mb,2015-03-04
ERX714346[accn],Illumina MiSeq,ERR770991,"1,591,374",725.1M,376.9Mb,2015-03-04
ERX714264[accn],Illumina MiSeq,ERR770992,"1,435,771",667.5M,346.4Mb,2015-03-04
ERX714264[accn],Illumina MiSeq,ERR770992,"1,435,771",667.5M,346.4Mb,2015-03-04
ERX714252[accn],Illumina MiSeq,ERR770993,"1,334,725",645.5M,342Mb,2015-03-04
ERX714252[accn],Illumina MiSeq,ERR770993,"1,334,725",645.5M,342Mb,2015-03-04
ERX714344[accn],Illumina MiSeq,ERR770994,"1,500,574",702.3M,358.9Mb,2015-03-04
ERX714344[accn],Illumina MiSeq,ERR770994,"1,500,574",702.3M,358.9Mb,2015-03-04
ERX714345[accn],Illumina MiSeq,ERR770995,"2,784,782",1.3G,626.4Mb,2015-03-04
ERX714345[accn],Illumina MiSeq,ERR770995,"2,784,782",1.3G,626.4Mb,2015-03-04
ERX714229[accn],Illumina MiSeq,ERR770996,"1,478,579",685.5M,352.1Mb,2015-03-04
ERX714229[accn],Illumina MiSeq,ERR770996,"1,478,579",685.5M,352.1Mb,2015-03-04
ERX714323[accn],Illumina MiSeq,ERR770997,"1,440,731",671.6M,345.6Mb,2015-03-04
ERX714323[accn],Illumina MiSeq,ERR770997,"1,440,731",671.6M,345.6Mb,2015-03-04
ERX714266[accn],Illumina MiSeq,ERR771000,"1,361,126",658.8M,349.2Mb,2015-03-04
ERX714266[accn],Illumina MiSeq,ERR771000,"1,361,126",658.8M,349.2Mb,2015-03-04
ERX714349[accn],Illumina MiSeq,ERR771001,"979,085",554.6M,288Mb,2015-03-04
ERX714349[accn],Illumina MiSeq,ERR771001,"979,085",554.6M,288Mb,2015-03-04
ERX714348[accn],Illumina MiSeq,ERR771002,"1,273,415",652.4M,321Mb,2015-03-04
ERX714348[accn],Illumina MiSeq,ERR771002,"1,273,415",652.4M,321Mb,2015-03-04
ERX714324[accn],Illumina MiSeq,ERR771003,"511,010",287.9M,146.2Mb,2015-03-04
ERX714324[accn],Illumina MiSeq,ERR771003,"511,010",287.9M,146.2Mb,2015-03-04
ERX714350[accn],Illumina MiSeq,ERR771004,"1,400,278",648.9M,305.5Mb,2015-03-04
ERX714350[accn],Illumina MiSeq,ERR771004,"1,400,278",648.9M,305.5Mb,2015-03-04
ERX714258[accn],Illumina MiSeq,ERR771005,"1,193,666",614.3M,298.4Mb,2015-03-04
ERX714258[accn],Illumina MiSeq,ERR771005,"1,193,666",614.3M,298.4Mb,2015-03-04
ERX714326[accn],Illumina MiSeq,ERR771006,"1,186,452",580.1M,258.2Mb,2015-03-04
ERX714326[accn],Illumina MiSeq,ERR771006,"1,186,452",580.1M,258.2Mb,2015-03-04
ERX714226[accn],Illumina MiSeq,ERR771007,"65,937",37.2M,21.8Mb,2015-03-04
ERX714226[accn],Illumina MiSeq,ERR771007,"65,937",37.2M,21.8Mb,2015-03-04
ERX714325[accn],Illumina MiSeq,ERR771009,"1,487,040",673.8M,309.8Mb,2015-03-04
ERX714325[accn],Illumina MiSeq,ERR771009,"1,487,040",673.8M,309.8Mb,2015-03-04
ERX714245[accn],Illumina MiSeq,ERR771010,"1,282,987",671.3M,315Mb,2015-03-04
ERX714245[accn],Illumina MiSeq,ERR771010,"1,282,987",671.3M,315Mb,2015-03-04
ERX714328[accn],Illumina MiSeq,ERR771011,"1,639,623",713.6M,328.9Mb,2015-03-04
ERX714328[accn],Illumina MiSeq,ERR771011,"1,639,623",713.6M,328.9Mb,2015-03-04
ERX714330[accn],Illumina MiSeq,ERR771012,"1,458,970",671.5M,333.1Mb,2015-03-04
ERX714330[accn],Illumina MiSeq,ERR771012,"1,458,970",671.5M,333.1Mb,2015-03-04
ERX714357[accn],Illumina MiSeq,ERR771013,"1,545,753",686.5M,328.3Mb,2015-03-04
ERX714357[accn],Illumina MiSeq,ERR771013,"1,545,753",686.5M,328.3Mb,2015-03-04
ERX714331[accn],Illumina MiSeq,ERR771014,"1,193,837",593.6M,278.2Mb,2015-03-04
ERX714331[accn],Illumina MiSeq,ERR771014,"1,193,837",593.6M,278.2Mb,2015-03-04
ERX714327[accn],Illumina MiSeq,ERR771017,"1,408,435",659.1M,305.4Mb,2015-03-04
ERX714327[accn],Illumina MiSeq,ERR771017,"1,408,435",659.1M,305.4Mb,2015-03-04
ERX714244[accn],Illumina MiSeq,ERR771018,"828,380",419.1M,192.1Mb,2015-03-04
ERX714244[accn],Illumina MiSeq,ERR771018,"828,380",419.1M,192.1Mb,2015-03-04
ERX714353[accn],Illumina MiSeq,ERR771019,"1,252,579",634.5M,300.8Mb,2015-03-04
ERX714353[accn],Illumina MiSeq,ERR771019,"1,252,579",634.5M,300.8Mb,2015-03-04
ERX714351[accn],Illumina MiSeq,ERR771020,"1,524,912",723.8M,319.5Mb,2015-03-04
ERX714351[accn],Illumina MiSeq,ERR771020,"1,524,912",723.8M,319.5Mb,2015-03-04
ERX714352[accn],Illumina MiSeq,ERR771021,"1,469,948",644.3M,290.3Mb,2015-03-04
ERX714352[accn],Illumina MiSeq,ERR771021,"1,469,948",644.3M,290.3Mb,2015-03-04
ERX714219[accn],Illumina MiSeq,ERR771022,"601,873",348.9M,177.2Mb,2015-03-04
ERX714219[accn],Illumina MiSeq,ERR771022,"601,873",348.9M,177.2Mb,2015-03-04
ERX714361[accn],Illumina MiSeq,ERR771024,"985,490",469.4M,228Mb,2015-03-04
ERX714361[accn],Illumina MiSeq,ERR771024,"985,490",469.4M,228Mb,2015-03-04
ERX714362[accn],Illumina MiSeq,ERR771025,"1,058,477",492.7M,234Mb,2015-03-04
ERX714362[accn],Illumina MiSeq,ERR771025,"1,058,477",492.7M,234Mb,2015-03-04
ERX714332[accn],Illumina MiSeq,ERR771027,"1,512,017",582.5M,267.1Mb,2015-03-04
ERX714332[accn],Illumina MiSeq,ERR771027,"1,512,017",582.5M,267.1Mb,2015-03-04
ERX714329[accn],Illumina MiSeq,ERR771033,"1,098,515",461.7M,217.3Mb,2015-03-04
ERX714329[accn],Illumina MiSeq,ERR771033,"1,098,515",461.7M,217.3Mb,2015-03-04
ERX714218[accn],Illumina MiSeq,ERR771043,"837,506",442.7M,218.1Mb,2015-03-04
ERX714218[accn],Illumina MiSeq,ERR771043,"837,506",442.7M,218.1Mb,2015-03-04
ERX714360[accn],Illumina MiSeq,ERR771063,"924,092",469.4M,221.6Mb,2015-03-04
ERX714360[accn],Illumina MiSeq,ERR771063,"924,092",469.4M,221.6Mb,2015-03-04
ERX714359[accn],Illumina MiSeq,ERR771062,"938,207",477.1M,232.6Mb,2015-03-04
ERX714359[accn],Illumina MiSeq,ERR771062,"938,207",477.1M,232.6Mb,2015-03-04
ERX714246[accn],Illumina MiSeq,ERR771073,"1,074,205",510.9M,250.6Mb,2015-03-04
ERX714246[accn],Illumina MiSeq,ERR771073,"1,074,205",510.9M,250.6Mb,2015-03-04
ERX714333[accn],Illumina MiSeq,ERR771078,"1,147,632",463.9M,223.5Mb,2015-03-04
ERX714333[accn],Illumina MiSeq,ERR771078,"1,147,632",463.9M,223.5Mb,2015-03-04
ERX714339[accn],Illumina MiSeq,ERR771105,"1,080,279",497M,238.9Mb,2015-03-04
ERX714339[accn],Illumina MiSeq,ERR771105,"1,080,279",497M,238.9Mb,2015-03-04
ERX714239[accn],Illumina MiSeq,ERR770968,"842,193",434.9M,211Mb,2015-03-04
ERX714239[accn],Illumina MiSeq,ERR770968,"842,193",434.9M,211Mb,2015-03-04
ERX714336[accn],Illumina MiSeq,ERR770980,"2,194,847",646.2M,264.2Mb,2015-03-04
ERX714336[accn],Illumina MiSeq,ERR770980,"2,194,847",646.2M,264.2Mb,2015-03-04
ERX714338[accn],Illumina MiSeq,ERR770998,"836,526",437.3M,211.6Mb,2015-03-04
ERX714338[accn],Illumina MiSeq,ERR770998,"836,526",437.3M,211.6Mb,2015-03-04
ERX714269[accn],Illumina MiSeq,ERR770999,"962,714",471M,236.4Mb,2015-03-04
ERX714269[accn],Illumina MiSeq,ERR770999,"962,714",471M,236.4Mb,2015-03-04
ERX714238[accn],Illumina MiSeq,ERR771008,"1,156,719",434.7M,196Mb,2015-03-04
ERX714238[accn],Illumina MiSeq,ERR771008,"1,156,719",434.7M,196Mb,2015-03-04
ERX714341[accn],Illumina MiSeq,ERR771016,"929,633",454.1M,222.2Mb,2015-03-04
ERX714341[accn],Illumina MiSeq,ERR771016,"929,633",454.1M,222.2Mb,2015-03-04
ERX714337[accn],Illumina MiSeq,ERR771026,"978,081",476.4M,231.3Mb,2015-03-04
ERX714337[accn],Illumina MiSeq,ERR771026,"978,081",476.4M,231.3Mb,2015-03-04
ERX714340[accn],Illumina MiSeq,ERR771106,"1,054,096",497.2M,240.3Mb,2015-03-04
ERX714340[accn],Illumina MiSeq,ERR771106,"1,054,096",497.2M,240.3Mb,2015-03-04
ERX714267[accn],Illumina MiSeq,ERR771015,"1,578,582",709.3M,346.3Mb,2015-03-04
ERX714267[accn],Illumina MiSeq,ERR771015,"1,578,582",709.3M,346.3Mb,2015-03-04
ERX714305[accn],Illumina MiSeq,ERR771092,"1,187,223",407M,180Mb,2015-03-04
ERX714305[accn],Illumina MiSeq,ERR771092,"1,187,223",407M,180Mb,2015-03-04
ERX714233[accn],Illumina MiSeq,ERR771060,"147,325",69.2M,39.6Mb,2015-03-04
ERX714233[accn],Illumina MiSeq,ERR771060,"147,325",69.2M,39.6Mb,2015-03-04
ERX714268[accn],Illumina MiSeq,ERR771023,"876,042",405.5M,192.4Mb,2015-03-04
ERX714268[accn],Illumina MiSeq,ERR771023,"876,042",405.5M,192.4Mb,2015-03-04
ERX714240[accn],Illumina MiSeq,ERR771061,"954,030",376.7M,197.3Mb,2015-03-04
ERX714240[accn],Illumina MiSeq,ERR771061,"954,030",376.7M,197.3Mb,2015-03-04
ERX714335[accn],Illumina MiSeq,ERR770988,"824,184",441.4M,213.5Mb,2015-03-04
ERX714335[accn],Illumina MiSeq,ERR770988,"824,184",441.4M,213.5Mb,2015-03-04
ERX714230[accn],Illumina MiSeq,ERR771064,"1,185,409",451.1M,233.3Mb,2015-03-04
ERX714230[accn],Illumina MiSeq,ERR771064,"1,185,409",451.1M,233.3Mb,2015-03-04
ERX935424[accn],Illumina MiSeq,ERR855786,"1,632,186",565.1M,297Mb,2015-04-15
ERX935424[accn],Illumina MiSeq,ERR855786,"1,632,186",565.1M,297Mb,2015-04-15
ERX140291[accn],454 GS FLX Titanium,ERR164416,"106,684",59.5M,129.9Mb,2013-04-18
ERX140294[accn],454 GS FLX Titanium,ERR164421,"514,048",313.8M,658.3Mb,2013-04-18
ERX289005[accn],Illumina HiSeq 2000,ERR315857,"110,583,306",23G,15Gb,2013-08-09
ERX289005[accn],Illumina HiSeq 2000,ERR315857,"110,583,306",23G,15Gb,2013-08-09
ERX140289[accn],454 GS FLX Titanium,ERR164410,"631,249",512.7M,932.8Mb,2013-04-18
ERX140301[accn],454 GS FLX Titanium,ERR164422,"721,343",404.7M,878.7Mb,2013-04-18
ERX289004[accn],Illumina HiSeq 2000,ERR315856,"89,259,915",18.6G,10Gb,2013-08-09
ERX289004[accn],Illumina HiSeq 2000,ERR315856,"89,259,915",18.6G,10Gb,2013-08-09
ERX140286[accn],454 GS FLX Titanium,ERR164409,"258,615",147.6M,324.7Mb,2013-12-25
ERX289007[accn],Illumina HiSeq 2000,ERR315858,"37,472,639",7.9G,4.6Gb,2013-12-25
ERX289007[accn],Illumina HiSeq 2000,ERR315858,"37,472,639",7.9G,4.6Gb,2013-12-25
ERX289009[accn],Illumina HiSeq 2000,ERR315861,"37,310,366",7.9G,4.5Gb,2013-12-25
ERX289009[accn],Illumina HiSeq 2000,ERR315861,"37,310,366",7.9G,4.5Gb,2013-12-25
ERX140285[accn],454 GS FLX Titanium,ERR164408,"274,932",158.1M,344.5Mb,2013-12-25
ERX289006[accn],Illumina HiSeq 2000,ERR315859,"37,184,688",7.9G,4.5Gb,2013-12-25
ERX289006[accn],Illumina HiSeq 2000,ERR315859,"37,184,688",7.9G,4.5Gb,2013-12-25
ERX289008[accn],Illumina HiSeq 2000,ERR315860,"36,515,588",7.8G,4.4Gb,2013-12-25
ERX289008[accn],Illumina HiSeq 2000,ERR315860,"36,515,588",7.8G,4.4Gb,2013-12-25
ERX140284[accn],454 GS FLX Titanium,ERR164407,"282,806",161.9M,354.4Mb,2013-12-25
ERX289010[accn],Illumina HiSeq 2000,ERR315862,"157,929,848",31.4G,18.3Gb,2013-12-25
ERX289010[accn],Illumina HiSeq 2000,ERR315862,"157,929,848",31.4G,18.3Gb,2013-12-25
ERX289011[accn],Illumina HiSeq 2000,ERR315863,"81,462,943",16G,9.8Gb,2013-12-25
ERX289011[accn],Illumina HiSeq 2000,ERR315863,"81,462,943",16G,9.8Gb,2013-12-25
ERX291766[accn],Illumina Genome Analyzer IIx,ERR318618,"78,363,621",15.9G,8.4Gb,2013-12-25
ERX291766[accn],Illumina Genome Analyzer IIx,ERR318618,"78,363,621",15.9G,8.4Gb,2013-12-25
ERX291768[accn],Illumina Genome Analyzer IIx,ERR318619,"7,753,939",1.2G,741.8Mb,2013-12-25
ERX291768[accn],Illumina Genome Analyzer IIx,ERR318619,"7,753,939",1.2G,741.8Mb,2013-12-25
ERX291769[accn],Illumina Genome Analyzer IIx,ERR318620,"79,459,583",16.1G,8.6Gb,2013-12-25
ERX291769[accn],Illumina Genome Analyzer IIx,ERR318620,"79,459,583",16.1G,8.6Gb,2013-12-25
ERX291767[accn],Illumina Genome Analyzer IIx,ERR318621,"7,841,374",1.2G,773.3Mb,2013-12-25
ERX291767[accn],Illumina Genome Analyzer IIx,ERR318621,"7,841,374",1.2G,773.3Mb,2013-12-25
ERX140299[accn],454 GS FLX Titanium,ERR164424,"72,886",40.9M,89.7Mb,2013-04-18
ERX555964[accn],Illumina HiSeq 2000,ERR598955,"173,346,004",34.4G,22Gb,2014-09-13
ERX555964[accn],Illumina HiSeq 2000,ERR598955,"173,346,004",34.4G,22Gb,2014-09-13
ERX556024[accn],Illumina HiSeq 2000,ERR599003,"28,822,442",5.5G,3.3Gb,2014-09-13
ERX556024[accn],Illumina HiSeq 2000,ERR599003,"28,822,442",5.5G,3.3Gb,2014-09-13
ERX140295[accn],454 GS FLX Titanium,ERR164420,"189,854",106.7M,231.9Mb,2013-04-18
ERX556067[accn],Illumina HiSeq 2000,ERR598950,"31,054,711",6.2G,3.6Gb,2014-09-13
ERX556067[accn],Illumina HiSeq 2000,ERR598950,"31,054,711",6.2G,3.6Gb,2014-09-13
ERX555913[accn],Illumina HiSeq 2000,ERR599095,"207,091,837",40.6G,27.8Gb,2014-09-13
ERX555913[accn],Illumina HiSeq 2000,ERR599095,"207,091,837",40.6G,27.8Gb,2014-09-13
ERX140302[accn],454 GS FLX Titanium,ERR164413,"134,941",74.4M,162.5Mb,2013-04-18
ERX552288[accn],Illumina HiSeq 2000,ERR594288,"147,450,847",28.8G,18.9Gb,2014-09-07
ERX552288[accn],Illumina HiSeq 2000,ERR594288,"147,450,847",28.8G,18.9Gb,2014-09-07
ERX552251[accn],Illumina HiSeq 2000,ERR594316,"24,490,102",4.9G,2.8Gb,2014-09-07
ERX552251[accn],Illumina HiSeq 2000,ERR594316,"24,490,102",4.9G,2.8Gb,2014-09-07
ERX552248[accn],Illumina HiSeq 2000,ERR594317,"72,867,764",14.3G,9.4Gb,2014-09-07
ERX552248[accn],Illumina HiSeq 2000,ERR594317,"72,867,764",14.3G,9.4Gb,2014-09-07
